_id,search_text,link,comp_name,address,from_google,from_website,from_dnb,from_oc,from_avention
5eb6bad32c05d6f34cf32652,http://www.smartech.com/,https://www.smartech.com/,smartech,"31/324 Settlement Rd, Thomastown VIC 3074, Australia","['31/324 Settlement Rd, Thomastown VIC 3074, Australia', ['SmartTech Australia, address', 'knowledge_panel']]",None,None,None,"['12 Hall Street Newport, Victoria, 3015 Australia', '/company/c4d310b2-9722-3521-8a0c-92bd9b59f01a']"
5eb6bbbee2f17c3f3238cec8,http://www.pavt.com.au/,http://www.vsicam.com/partner/pavt-australia/,vsicam,"Suite U-102 Kent, WA 9803",None,"['Suite U-102 Kent, WA 9803']",None,None,None
5eb6bca1b68e7672cd0ef210,https://integralads.com/ ,https://integralads.com/,integralads,"Level  3 20 Bond Street Sydney, NSW 2000 Australia",None,"['Level  3 20 Bond Street Sydney, NSW 2000 Australia', 'Level  3 20 Bond Street Sydney, NSW 2000']",None,None,None
5eb6bdb1e7b6cc4614eb0edb,https://www.quantium.com/,https://quantium.com/,quantium,"Level 17 600 Bourke Street, Melbourne, Victoria 3000 Australia","['Level 17/600 Bourke St, Melbourne VIC 3000, Australia', ['Quantium, address', 'knowledge_panel']]","['Level 17 600 Bourke Street, Melbourne, Victoria 3000 Australia', 'Level  17 , 144 Edward Street Brisbane QLD, 4000 Australia', 'Level  25 , 8-12 Chifley Square, Sydney NSW 2000 Australia', 'Suite 1.02, Level 1, 17 Moore Street, Canberra ACT 2601 Australia', 'Level 17, 600 Bourke St, Melbourne VIC 3000 Australia', 'Level 17 144 Edward Street, Brisbane, Queensland 4000 Australia', 'Level  25 8-12 Chifley Square, Sydney, New South Wales 2000 Australia', 'Suite  1 .02, Level 1, 17 Moore Street Canberra ACT, 2601 Australia', 'Level 10 11 Britomart Place Auckland 1010 New Zealand']","['L 25 8-12 Chifley Sq Sydney, NEW SOUTH WALES, 2000 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_quantium_group_holdings_pty_limited.3916579df14e1e37a7ad82a3a823b788.html']",None,"['Lot 1 Keylink Industrial Estate 395 Pembroke Rd Minto, New South Wales, 2566 Australia (Primary Address) Show Secondary', '/company/d6469307-de99-3d2b-a296-7cb2e8ebf3e6']"
5eb6beca47492aa1e0553de4,https://www.alvedia.com/,https://www.alvedia.com/,alvedia,None,None,None,None,None,None
5eb6bfc707fd60d7d77844de,www.flukebiomedical.com,https://www.flukebiomedical.com/,flukebiomedical,"6920 Seaway Blvd, MS203A, Everett WA 9820",None,"['6920 Seaway Blvd, MS203A, Everett WA 9820']",None,None,None
5ed3846f023b726e6d17d4f0,KAMAR  austraila,http://www.kaymar.com.au/,KAMAR  austraila,BONDI JUNCTION2022New South WalesAustralia,None,None,None,"['BONDI JUNCTION2022New South WalesAustralia', 'https://opencorporates.com/companies/au/069927519']",None
5ed38b25d439f58cc06e5825,Assembly  austraila,https://assemblylabel.com/,Assembly  austraila,14 Underwood Avenue Botany NSW 2019,None,"['14 Underwood Avenue Botany NSW 2019', '26 Albert Coates Ln, Melbourne VIC 3000', '2 /8-10 Station St, Bangalow NSW 2479', '221 Bondi Rd, Bondi NSW 2026', '36 Morley Avenue Rosebery NSW 2018', '14 Underwood Avenue Botany NSW 2019 Australia', 'Level 2,  Westfield Newmarket, Auckland 1023 New Zealand', '28 Jonson\xa0St, Byron Bay NSW 2481', '1062 High St,\xa0Armadale VIC 3143', '262 Oxford St, Paddington NSW 2021', '448 Botany Rd, Beaconsfield NSW 2015', '36 Morley Avenue Rosebery NSW 2018 Australia', '7 /65 James\xa0St, Fortitude Valley QLD 4006', '243 Brunswick St, Fitzroy VIC 3065', '79 - 81 Pittwater Rd, Manly NSW 2095', '14 Underwood Avenue  Botany, NSW 2019 AUSTRALIA']",None,"['MOONEE PONDS3039VictoriaAustralia', 'https://opencorporates.com/companies/au/637285173']",None
5ed38d5420653aee6e3220c8,Velpic ,https://www.velpic.com/,Velpic ,243 Hay Street Subiaco WA 6008,"['243 Hay St, Subiaco WA 6008, Australia', ['Velpic, address', 'knowledge_panel']]","['243 Hay Street Subiaco WA 6008', '243 Hay Street, Subiaco WA 6008 Australia']",None,"['306b Jervois Road, Herne Bay, Auckland1011NZ', 'https://opencorporates.com/companies/nz/5895456']","['L1 38 Garden St South Yarra, Victoria, 3141 Australia', '/company/00ea713a-2192-3f86-affd-c5a953f6cf1d']"
5ed38efe1838c05e0c6fb6e4,edval.com.au ,http://www.edval.com.au/,edval,"Ground floor, 83/97 Kippax St, Surry Hills NSW 2010, Australia","['Ground floor, 83/97 Kippax St, Surry Hills NSW 2010, Australia', ['Edval Timetables, address', 'knowledge_panel']]",None,None,None,"['G 83 83-97 Kippax Street Surry Hills, New South Wales, 2010 Australia', '/company/aa32e82f-75a4-366e-874e-03be695e0eb9']"
5ed3900863e5bffa1d2b4e2f,parentpaperwork.com ,https://parentpaperwork.com/,parentpaperwork,None,None,None,None,None,None
5ed391925d33c4975503bb94,3plearning.com ,https://www.3plearning.com/,3plearning,"Level  18 , 124 Walker St , North Sydney NSW 2060 AUSTRALIA","['L18/124 Walker St, North Sydney NSW 2060, Australia', ['3P Learning, address', 'knowledge_panel']]","['Level  18 , 124 Walker St , North Sydney NSW 2060 AUSTRALIA', 'Level  18 , 124 Walker Street, North Sydney, NSW 2060', '1800 132 875   Locked Bag A14, Sydney South, NSW 1235 Australia']","['18 Viaduct Harbour Avenue Auckland, AUCKLAND, 1010 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.3p_learning_limited.94e009c22cb024b38badfaccdf70c952.html']","['18 Viaduct Harbour Avenue, Auckland1010NZ', 'https://opencorporates.com/companies/nz/1816570']",None
5ed394144eb75866dfdcdc0d,Mindsets Learning austraila,https://www.mindsets.com/,Mindsets Learning austraila,"Level  1 , 41-43 Stewart Street Richmond, VIC 3121 Australia",None,"['Level  1 , 41-43 Stewart Street Richmond, VIC 3121 Australia', 'Level  3 , 41-43 Stewart Street Melbourne Victoria 3121 Australia', 'Level  3 , 41-43 Stewart Street Melbourne, 3121 Australia', 'Level  1 , 41-43 Stewart Street Richmond, VIC 3121', 'Level  1 , 41-43 Stewart Street Richmond, VIC, 3121 Australia', 'Level  1 , 41-43 Stewart Street, Richmond Victoria Australia 3121']",None,None,None
5ed39521d784bdc428779a0f,canva.com ,https://www.canva.com/,canva,"L 1 110 Kippax St Surry Hills, New South Wales, 2010 Australia",None,None,None,None,"['L 1 110 Kippax St Surry Hills, New South Wales, 2010 Australia', '/company/2da833f0-0666-3850-ab0a-f587ff296e87']"
5ed3966ae5903d41b23471ba,clickview.com.au ,https://www.clickview.com.au/,clickview,"68 Dorrit St, Carlton VIC 3053","['Suite 125, Jones Bay Wharf, 26-32 Pirrama Rd, Pyrmont NSW 2009, Australia', ['ClickView, address', 'knowledge_panel']]","['68 Dorrit St, Carlton VIC 3053', 'SUITE 125, 26-32 PIRRAMA ROAD, PYRMONT, NEW SOUTH WALES 2009', 'Suite  125 , Jones Bay Wharf 26-32 Pirrama Road Pyrmont, NSW 2009', 'Suite  125 , Jones Bay Wharf, 26-32 Pirrama Road, Pyrmont, NSW 2009', 'Suite  125 , 26-32 Pirrama Road, Pyrmont, New South Wales 2009']",None,"['PYRMONT2009New South WalesAustralia', 'https://opencorporates.com/companies/au/106176514']","['Se 125 Jones Bay Wharf 26-32 Pirrama Rd Pyrmont, New South Wales, 2009 Australia', '/company/617b616a-b637-31ba-a87a-409ba583e17d']"
5ed3980c016ddd49b0f4c304,edrolo.com.au ,https://edrolo.com.au/,edrolo,"Level  1 , 144 George St Fitzroy, Victoria 3065","['7/144 George St, Fitzroy VIC 3065, Australia', ['EdroloHQ, address', 'knowledge_panel']]","['Level  1 , 144 George St Fitzroy, Victoria 3065', ""20 /36 O'Riordan Street Alexandria, New South Wales 2015"", '20 /36 O’Riordan St Alexandria, NSW 2015', 'Level  1 , 144 George Street, Fitzroy, Victoria 3065 Australia']","['203 Langridge St Abbotsford, VICTORIA, 3067 Australia', 'https://www.dnb.com/business-directory/company-profiles.tutor_on_demand_pty_ltd.76a7594139356c035adbb407688c282e.html']",None,"['203 Langridge St Abbotsford, Victoria, 3067 Australia', '/company/e2906555-5551-3780-ae33-d42507dd9a53']"
5ed3996045e3020d63762dce,literacyplanet.com ,https://www.literacyplanet.com/,literacyplanet,"Level 13, 333 George Street SYDNEY, NEW SOUTH WALES 2000 AUSTRALIA","['3/23 Main St, Varsity Lakes QLD 4227, Australia', ['LiteracyPlanet, address', 'knowledge_panel']]","['Level 13, 333 George Street SYDNEY, NEW SOUTH WALES 2000 AUSTRALIA', '3 /23 Main St  VARSITY LAKES QUEENSLAND 4227 AUSTRALIA', '3 /23 Main St  VARSITY LAKES QUEENSLAND 4227', '3 /23 Main St VARSITY LAKES  QUEENSLAND 4227 AUSTRALIA', 'PO Box 1001 ROBINA QLD 4226', '1300 565 696  3/23 Main St  VARSITY LAKES QUEENSLAND 4227 AUSTRALIA']",None,"['VARSITY LAKES4227QueenslandAustralia', 'https://opencorporates.com/companies/au/628673021']","['U 3 23 Main Street Varsity Lakes, Queensland, 4227 Australia', '/company/5d5602f2-c524-3283-aa4b-4bc2f395d623']"
5ed39b1195eba19024e714bf,makersempire.com ,https://www.makersempire.com/,makersempire,"Suite  30 , Stone & Chalk, Lot 14 North Terrace, Adelaide SA 5000","['Lot 14, 3rd Floor, Allied Health Building North Terrace, Adelaide SA 5000, Australia', ['Makers Empire, address', 'knowledge_panel']]","['Suite  30 , Stone & Chalk, Lot 14 North Terrace, Adelaide SA 5000', '200 Pulteney St, Adelaide, South Australia 5000 Australia', '6 November 2016, Adelaide, South Australia 2016', '14 North Terrace, Adelaide SA 5000']","['5 HARDY STREET GOODWOOD, SOUTH AUSTRALIA, 5034 Australia', 'https://www.dnb.com/business-directory/company-profiles.makers_empire_corporate_nominee_1_pty_ltd.44d6b3fe45bb31932ce276dfd2e6d989.html']",None,None
5ed39d3781f6df0d82e6bfda,mathspathway.com ,https://mathspathway.com/,mathspathway.com ,61 3 9910 4737 53 Park St South Melbourne Victoria Australia,None,['61 3 9910 4737 53 Park St South Melbourne Victoria Australia'],None,None,None
5ed39f30fc1a9fd5e77e332f,matific.com ,https://www.matific.com/,matific.com ,None,None,None,None,None,None
5ed3a07a5dbe3d7cdbc0a11f,quizlingapp.com ,https://quizlingapp.com/,quizlingapp.com ,1711 Canberra ACT Australia 2601,None,"['1711 Canberra ACT Australia 2601', '490 Northbourne Ave, Dickson ACT 2602']",None,None,None
5ed3a21a7deae88594ebebcb,songroom.org.au ,https://www.songroom.org.au/,songroom.org.au ,"PO Box 243 Prahran, Victoria 3181",None,"['2001 , ASIC Act', 'PO Box 243 Prahran, Victoria 3181']","['1-3 ST HELIERS ST ABBOTSFORD, VICTORIA, 3067 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_song_room_limited.f2b15e6d2a41e33811625ddda93692cb.html']",None,None
5ed3a430b15357da758e9aaf,vettrak.com.au ,https://www.vettrak.com.au/,vettrak.com.au ,"5218 , Sydney NSW 2001",None,"['5218 , Sydney NSW 2001', 'Suite 3.01, 850 Collins Street, Docklands, VIC 3008', 'Level  4 93 York Street Launceston Tasmania 7250', 'Suite  3 .01 850 Collins Street Docklands Victoria 3008', 'Level  1 , Room 112, 838 Collins Street, Docklands VIC 3008']","['SE 219 838 Collins St Docklands, VICTORIA, 3008 Australia', 'https://www.dnb.com/business-directory/company-profiles.vettrak_pty_ltd.d0555653c369f9f334e80a882485733e.html']",None,None
5ed3a65cc612795088fb19b8,janison.com ,https://www.janison.com/,janison.com ,"Level  9 , 4 Williamson Avenue Grey Lynn, Auckland 1021",None,"['Level  9 , 4 Williamson Avenue Grey Lynn, Auckland 1021', 'Level  3 , Wentworth Park Grandstand, Wattle Street, Glebe NSW 2037 Australia', 'Level  9 , 4 Williamson Avenue  Grey Lynn, Auckland 1021 New Zealand', 'Level  9 , 4 Williamson Avenue Grey Lynn, Auckland 1021 New Zealand', 'Level  3 , Wentworth Park Grandstand  Wattle Street  Glebe NSW 2037', 'Level  9 , 4 Williamson Avenue  Grey Lynn, Auckland 1021', 'Level  3 , Wentworth Park Grandstand  Wattle Street  Glebe NSW 2037 Australia']",None,None,None
5ed3a8655fa4a60f979e1f88,learnosity.com ,https://learnosity.com/,learnosity.com ,"Level 18, 1 Margaret St, Sydney NSW 2000",None,"['Level 18, 1 Margaret St, Sydney NSW 2000', 'Level 18, 1 Margaret St, Sydney NSW 2000 Australia', 'Level 18, 1 Margaret St Sydney NSW 2000 Australia']",None,None,None
5ed3ac8b4daab633d19b58d8,https://schoolpro.com.au/ ,https://schoolpro.com.au/,schoolpro,4 /303-313 Burwood Highway Burwood East VIC 3151,"['Francis Forde Blvd, Forde ACT 2914, Australia', ['SchoolPRO Pty Ltd, address', 'knowledge_panel']]","['4 /303-313 Burwood Highway Burwood East VIC 3151', '4 /303-313 Burwood Highway, Burwood East, VIC 3151 Australia', 'Level  2 , 52 Davidson Terrace Joondalup WA 6027']",None,None,"['Po Box 738 Gungahlin, Australian Capital Territory, 2912 Australia', '/company/ef209596-2ae7-38b9-8a81-bbb7c8a966ae']"
5ed3add3461496c2716f7235,https://nearpod.com/ ,https://nearpod.com/,nearpod,None,None,None,None,None,None
5ed3af522f225fd825bf711a,http://www.etap.co.nz/ ,https://www.etap.co.nz/,etap,4 Eastside Business Park 15 Accent Drive East Tamaki Auckland 2013,None,"['4 Eastside Business Park 15 Accent Drive East Tamaki Auckland 2013', '4 Eastside Business Park 15 Accent Dve East Tamaki Auckland 2013']",None,"['Unit D, 12 Amera Place, Huntington Centre, East Tamaki, AucklandNZ', 'https://opencorporates.com/companies/nz/1904963']",None
5ed3b088624645fcbe0374c5,http://www.schoology.com/ ,https://www.schoology.com/,schoology,None,None,None,None,None,None
5ed3b2383758cc50c8bdd137,https://school-links.co.nz/ ,https://school-links.co.nz/,school-links,None,None,"['2015 /"",""name"":""Health and Safety Act', '2015 /"",""url"":""http://school-links.co.nz/tag/health-and-safety- act']",None,None,None
5ed3b766a882d958e63eb52e,https://www.txtstream.co.nz ,https://www.txtstream.co.nz/,txtstream,"PO Box 393, Kumeu Auckland 0841 New Zealand",None,"['PO Box 393, Kumeu Auckland 0841 New Zealand']",None,"['Lock & Partners Limited, Level 3, 16 College Hill, Freemans Bay, Auckland1011NZ', 'https://opencorporates.com/companies/nz/1628286']",None
